pair_id,channel,family,a_predicate,a_date,b_predicate,b_date,days_between,both_future_modal,status
C011747,jikh,rates_direction,P00625,2026-06-15,P00813,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011748,jikh,rates_direction,P00625,2026-06-15,P00814,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011749,jikh,rates_direction,P00625,2026-06-15,P00816,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011750,jikh,rates_direction,P00625,2026-06-15,P00818,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011751,jikh,rates_direction,P00626,2026-06-15,P00660,2026-06-22,7,True,UNADJUDICATED_CANDIDATE
C011752,jikh,rates_direction,P00626,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011753,jikh,rates_direction,P00626,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011754,jikh,rates_direction,P00626,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011755,jikh,rates_direction,P00626,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011756,jikh,rates_direction,P00626,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011757,jikh,rates_direction,P00626,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011758,jikh,rates_direction,P00626,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011759,jikh,rates_direction,P00626,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011760,jikh,rates_direction,P00626,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011761,jikh,rates_direction,P00626,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011762,jikh,rates_direction,P00626,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011763,jikh,rates_direction,P00626,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011764,jikh,rates_direction,P00626,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011765,jikh,rates_direction,P00626,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011766,jikh,rates_direction,P00626,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011767,jikh,rates_direction,P00626,2026-06-15,P00758,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C011768,jikh,rates_direction,P00626,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011769,jikh,rates_direction,P00626,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011770,jikh,rates_direction,P00626,2026-06-15,P00762,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C011771,jikh,rates_direction,P00626,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011772,jikh,rates_direction,P00626,2026-06-15,P00773,2026-08-10,56,True,UNADJUDICATED_CANDIDATE
C011773,jikh,rates_direction,P00626,2026-06-15,P00775,2026-08-19,65,True,UNADJUDICATED_CANDIDATE
C011774,jikh,rates_direction,P00626,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011775,jikh,rates_direction,P00626,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011776,jikh,rates_direction,P00626,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011777,jikh,rates_direction,P00626,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011778,jikh,rates_direction,P00626,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011779,jikh,rates_direction,P00626,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011780,jikh,rates_direction,P00626,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011781,jikh,rates_direction,P00626,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011782,jikh,rates_direction,P00626,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011783,jikh,rates_direction,P00626,2026-06-15,P00811,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011784,jikh,rates_direction,P00626,2026-06-15,P00813,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011785,jikh,rates_direction,P00626,2026-06-15,P00814,2026-09-10,87,True,UNADJUDICATED_CANDIDATE
C011786,jikh,rates_direction,P00626,2026-06-15,P00816,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011787,jikh,rates_direction,P00626,2026-06-15,P00818,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011788,jikh,rates_direction,P00627,2026-06-15,P00660,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011789,jikh,rates_direction,P00627,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011790,jikh,rates_direction,P00627,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011791,jikh,rates_direction,P00627,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011792,jikh,rates_direction,P00627,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011793,jikh,rates_direction,P00627,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011794,jikh,rates_direction,P00627,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011795,jikh,rates_direction,P00627,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011796,jikh,rates_direction,P00627,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011797,jikh,rates_direction,P00627,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011798,jikh,rates_direction,P00627,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011799,jikh,rates_direction,P00627,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011800,jikh,rates_direction,P00627,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011801,jikh,rates_direction,P00627,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011802,jikh,rates_direction,P00627,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011803,jikh,rates_direction,P00627,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011804,jikh,rates_direction,P00627,2026-06-15,P00758,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011805,jikh,rates_direction,P00627,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011806,jikh,rates_direction,P00627,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011807,jikh,rates_direction,P00627,2026-06-15,P00762,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011808,jikh,rates_direction,P00627,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011809,jikh,rates_direction,P00627,2026-06-15,P00773,2026-08-10,56,False,UNADJUDICATED_CANDIDATE
C011810,jikh,rates_direction,P00627,2026-06-15,P00775,2026-08-19,65,False,UNADJUDICATED_CANDIDATE
C011811,jikh,rates_direction,P00627,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011812,jikh,rates_direction,P00627,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011813,jikh,rates_direction,P00627,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011814,jikh,rates_direction,P00627,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011815,jikh,rates_direction,P00627,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011816,jikh,rates_direction,P00627,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011817,jikh,rates_direction,P00627,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011818,jikh,rates_direction,P00627,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011819,jikh,rates_direction,P00627,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011820,jikh,rates_direction,P00627,2026-06-15,P00811,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011821,jikh,rates_direction,P00627,2026-06-15,P00813,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011822,jikh,rates_direction,P00627,2026-06-15,P00814,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011823,jikh,rates_direction,P00627,2026-06-15,P00816,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011824,jikh,rates_direction,P00627,2026-06-15,P00818,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011825,jikh,rates_direction,P00628,2026-06-15,P00656,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011826,jikh,rates_direction,P00628,2026-06-15,P00659,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011827,jikh,rates_direction,P00628,2026-06-15,P00663,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011828,jikh,rates_direction,P00628,2026-06-15,P00666,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011829,jikh,rates_direction,P00628,2026-06-15,P00668,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011830,jikh,rates_direction,P00628,2026-06-15,P00671,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011831,jikh,rates_direction,P00628,2026-06-15,P00677,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011832,jikh,rates_direction,P00628,2026-06-15,P00769,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011833,jikh,rates_direction,P00628,2026-06-15,P00777,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C011834,jikh,rates_direction,P00628,2026-06-15,P00778,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C011835,jikh,rates_direction,P00628,2026-06-15,P00792,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011836,jikh,rates_direction,P00628,2026-06-15,P00793,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011837,jikh,rates_direction,P00628,2026-06-15,P00796,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011838,jikh,rates_direction,P00628,2026-06-15,P00798,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011839,jikh,rates_direction,P00628,2026-06-15,P00800,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011840,jikh,rates_direction,P00628,2026-06-15,P00806,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011841,jikh,rates_direction,P00628,2026-06-15,P00815,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011842,jikh,rates_direction,P00628,2026-06-15,P00817,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011843,jikh,rates_direction,P00630,2026-06-15,P00660,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011844,jikh,rates_direction,P00630,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011845,jikh,rates_direction,P00630,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011846,jikh,rates_direction,P00630,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011847,jikh,rates_direction,P00630,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011848,jikh,rates_direction,P00630,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011849,jikh,rates_direction,P00630,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011850,jikh,rates_direction,P00630,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011851,jikh,rates_direction,P00630,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011852,jikh,rates_direction,P00630,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011853,jikh,rates_direction,P00630,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011854,jikh,rates_direction,P00630,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011855,jikh,rates_direction,P00630,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011856,jikh,rates_direction,P00630,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011857,jikh,rates_direction,P00630,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011858,jikh,rates_direction,P00630,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011859,jikh,rates_direction,P00630,2026-06-15,P00758,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011860,jikh,rates_direction,P00630,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011861,jikh,rates_direction,P00630,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011862,jikh,rates_direction,P00630,2026-06-15,P00762,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011863,jikh,rates_direction,P00630,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011864,jikh,rates_direction,P00630,2026-06-15,P00773,2026-08-10,56,False,UNADJUDICATED_CANDIDATE
C011865,jikh,rates_direction,P00630,2026-06-15,P00775,2026-08-19,65,False,UNADJUDICATED_CANDIDATE
C011866,jikh,rates_direction,P00630,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011867,jikh,rates_direction,P00630,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011868,jikh,rates_direction,P00630,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011869,jikh,rates_direction,P00630,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011870,jikh,rates_direction,P00630,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011871,jikh,rates_direction,P00630,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011872,jikh,rates_direction,P00630,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011873,jikh,rates_direction,P00630,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011874,jikh,rates_direction,P00630,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011875,jikh,rates_direction,P00630,2026-06-15,P00811,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011876,jikh,rates_direction,P00630,2026-06-15,P00813,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011877,jikh,rates_direction,P00630,2026-06-15,P00814,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011878,jikh,rates_direction,P00630,2026-06-15,P00816,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011879,jikh,rates_direction,P00630,2026-06-15,P00818,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011880,jikh,rates_direction,P00634,2026-06-15,P00660,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011881,jikh,rates_direction,P00634,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011882,jikh,rates_direction,P00634,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011883,jikh,rates_direction,P00634,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011884,jikh,rates_direction,P00634,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011885,jikh,rates_direction,P00634,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011886,jikh,rates_direction,P00634,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011887,jikh,rates_direction,P00634,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011888,jikh,rates_direction,P00634,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011889,jikh,rates_direction,P00634,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011890,jikh,rates_direction,P00634,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011891,jikh,rates_direction,P00634,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011892,jikh,rates_direction,P00634,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011893,jikh,rates_direction,P00634,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011894,jikh,rates_direction,P00634,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011895,jikh,rates_direction,P00634,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011896,jikh,rates_direction,P00634,2026-06-15,P00758,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011897,jikh,rates_direction,P00634,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011898,jikh,rates_direction,P00634,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011899,jikh,rates_direction,P00634,2026-06-15,P00762,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011900,jikh,rates_direction,P00634,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011901,jikh,rates_direction,P00634,2026-06-15,P00773,2026-08-10,56,False,UNADJUDICATED_CANDIDATE
C011902,jikh,rates_direction,P00634,2026-06-15,P00775,2026-08-19,65,False,UNADJUDICATED_CANDIDATE
C011903,jikh,rates_direction,P00634,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011904,jikh,rates_direction,P00634,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011905,jikh,rates_direction,P00634,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011906,jikh,rates_direction,P00634,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011907,jikh,rates_direction,P00634,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011908,jikh,rates_direction,P00634,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011909,jikh,rates_direction,P00634,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011910,jikh,rates_direction,P00634,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011911,jikh,rates_direction,P00634,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011912,jikh,rates_direction,P00634,2026-06-15,P00811,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011913,jikh,rates_direction,P00634,2026-06-15,P00813,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011914,jikh,rates_direction,P00634,2026-06-15,P00814,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011915,jikh,rates_direction,P00634,2026-06-15,P00816,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011916,jikh,rates_direction,P00634,2026-06-15,P00818,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011917,jikh,rates_direction,P00635,2026-06-15,P00656,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011918,jikh,rates_direction,P00635,2026-06-15,P00659,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011919,jikh,rates_direction,P00635,2026-06-15,P00663,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011920,jikh,rates_direction,P00635,2026-06-15,P00666,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011921,jikh,rates_direction,P00635,2026-06-15,P00668,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011922,jikh,rates_direction,P00635,2026-06-15,P00671,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011923,jikh,rates_direction,P00635,2026-06-15,P00677,2026-06-22,7,False,UNADJUDICATED_CANDIDATE
C011924,jikh,rates_direction,P00635,2026-06-15,P00769,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011925,jikh,rates_direction,P00635,2026-06-15,P00777,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C011926,jikh,rates_direction,P00635,2026-06-15,P00778,2026-08-25,71,False,UNADJUDICATED_CANDIDATE
C011927,jikh,rates_direction,P00635,2026-06-15,P00792,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011928,jikh,rates_direction,P00635,2026-06-15,P00793,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011929,jikh,rates_direction,P00635,2026-06-15,P00796,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011930,jikh,rates_direction,P00635,2026-06-15,P00798,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011931,jikh,rates_direction,P00635,2026-06-15,P00800,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011932,jikh,rates_direction,P00635,2026-06-15,P00806,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011933,jikh,rates_direction,P00635,2026-06-15,P00815,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011934,jikh,rates_direction,P00635,2026-06-15,P00817,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011935,jikh,rates_direction,P00636,2026-06-15,P00660,2026-06-22,7,True,UNADJUDICATED_CANDIDATE
C011936,jikh,rates_direction,P00636,2026-06-15,P00694,2026-07-07,22,False,UNADJUDICATED_CANDIDATE
C011937,jikh,rates_direction,P00636,2026-06-15,P00725,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011938,jikh,rates_direction,P00636,2026-06-15,P00726,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011939,jikh,rates_direction,P00636,2026-06-15,P00728,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011940,jikh,rates_direction,P00636,2026-06-15,P00729,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011941,jikh,rates_direction,P00636,2026-06-15,P00732,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011942,jikh,rates_direction,P00636,2026-06-15,P00733,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011943,jikh,rates_direction,P00636,2026-06-15,P00736,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011944,jikh,rates_direction,P00636,2026-06-15,P00737,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011945,jikh,rates_direction,P00636,2026-06-15,P00738,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011946,jikh,rates_direction,P00636,2026-06-15,P00739,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011947,jikh,rates_direction,P00636,2026-06-15,P00740,2026-07-28,43,False,UNADJUDICATED_CANDIDATE
C011948,jikh,rates_direction,P00636,2026-06-15,P00749,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011949,jikh,rates_direction,P00636,2026-06-15,P00750,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011950,jikh,rates_direction,P00636,2026-06-15,P00751,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011951,jikh,rates_direction,P00636,2026-06-15,P00758,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C011952,jikh,rates_direction,P00636,2026-06-15,P00760,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011953,jikh,rates_direction,P00636,2026-06-15,P00761,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011954,jikh,rates_direction,P00636,2026-06-15,P00762,2026-08-05,51,True,UNADJUDICATED_CANDIDATE
C011955,jikh,rates_direction,P00636,2026-06-15,P00771,2026-08-05,51,False,UNADJUDICATED_CANDIDATE
C011956,jikh,rates_direction,P00636,2026-06-15,P00773,2026-08-10,56,True,UNADJUDICATED_CANDIDATE
C011957,jikh,rates_direction,P00636,2026-06-15,P00775,2026-08-19,65,True,UNADJUDICATED_CANDIDATE
C011958,jikh,rates_direction,P00636,2026-06-15,P00790,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011959,jikh,rates_direction,P00636,2026-06-15,P00791,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011960,jikh,rates_direction,P00636,2026-06-15,P00794,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011961,jikh,rates_direction,P00636,2026-06-15,P00795,2026-09-02,79,False,UNADJUDICATED_CANDIDATE
C011962,jikh,rates_direction,P00636,2026-06-15,P00797,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011963,jikh,rates_direction,P00636,2026-06-15,P00802,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011964,jikh,rates_direction,P00636,2026-06-15,P00803,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011965,jikh,rates_direction,P00636,2026-06-15,P00804,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
C011966,jikh,rates_direction,P00636,2026-06-15,P00805,2026-09-10,87,False,UNADJUDICATED_CANDIDATE
